epoch,elapsed_seconds,epoch_seconds,learning_rate,train_total_loss,train_data_loss,train_regularization_loss,train_metric_pct,val_total_loss,val_data_loss,val_regularization_loss,val_metric_pct,lcs_line_pct,val_minus_lcs_pct_point,is_below_lcs,just_crossed_lcs,first_below_lcs_epoch,first_below_lcs_elapsed_seconds,best_epoch,best_val_metric_pct,epochs_without_improvement,train_sigma11_pct,train_sigma22_pct,train_sigma33_pct,train_sigma12_pct,train_sigma13_pct,train_sigma23_pct,val_sigma11_pct,val_sigma22_pct,val_sigma33_pct,val_sigma12_pct,val_sigma13_pct,val_sigma23_pct
12,37.054141500000014,3.2321116999999617,0.01,0.019673079317748993,0.019673079317748993,0,12.9550337636489,0.020056901727222524,0.020056901727222524,0,12.97736467434119,9.518163996564953,3.459200677776238,FALSE,FALSE,,,11,12.928693826615422,1,12.380245663737641,12.05418429549239,13.809680201071203,12.677761228056514,14.534315995703798,14.64572974700373,12.126032020331728,12.053378544745435,13.898110167605147,13.249084117070833,14.586102260701992,14.75209842175475
13,40.63108649999998,3.5584857999999713,0.01,0.01745649320685064,0.01745649320685064,0,12.128486504759579,0.021680588474056676,0.021680588474056676,0,13.805713416906235,9.518163996564953,4.287549420341282,FALSE,FALSE,,,11,12.928693826615422,2,11.370121843775882,11.329871065134341,12.832188420657193,12.068651349261186,13.801064511526137,14.056063219581466,12.947236899145098,13.920333354645404,14.520842385235829,12.968781427391338,14.700210419631201,14.488337428573745
14,44.3232969,3.6690705999999977,0.01,0.016173574040860075,0.016173574040860075,0,11.69616419172915,0.016437893426323076,0.016437893426323076,0,11.665148450069792,9.518163996564953,2.146984453504839,FALSE,FALSE,,,14,11.665148450069792,0,11.151034568366551,10.801384019284962,12.40515882884773,11.62884338469831,13.26738693333254,13.370981393766376,11.278668106816541,10.37925180154489,12.366706294710983,11.763246398017326,13.465656508911422,13.712416987611517
15,48.04443829999997,3.684967400000005,0.01,0.014947194247406235,0.014947194247406235,0,11.206380769401711,0.01563527378342991,0.01563527378342991,0,11.318401559491278,9.518163996564953,1.8002375629263252,FALSE,FALSE,,,15,11.318401559491278,0,10.621946610670946,10.37507601914836,11.772728693356415,11.246158515874512,12.925176362795026,12.868070755329045,10.42564796147095,10.219338680211248,12.228946438020479,11.29123693460162,13.547559028020261,13.446199072210208
16,51.61448619999999,3.537458200000003,0.01,0.01383051562980677,0.01383051562980677,0,10.793339183893655,0.015146274620517253,0.015146274620517253,0,11.05214583913019,9.518163996564953,1.5339818425652378,FALSE,FALSE,,,16,11.05214583913019,0,10.078035578536593,10.18981849592831,11.311792692196535,10.8573620138002,12.320929794448327,12.376638790338786,10.48444715479022,9.8617446229666,11.236514896729823,11.792229230435023,13.280109961953917,13.393185247969106
17,55.03380609999999,3.3931974000000196,0.01,0.012636098499247307,0.012636098499247307,0,10.331948025764232,0.013950531540218646,0.013950531540218646,0,10.611240683953937,9.518163996564953,1.0930766873889848,FALSE,FALSE,,,17,10.611240683953937,0,9.809159617984701,9.567755883122862,10.96392685483416,10.328848037514389,11.755041627644115,11.737683111859127,9.975454702263104,9.659454728203235,10.634485233092317,11.485189101796092,12.725495799936331,12.729615217819553
18,58.320680100000004,3.258413100000041,0.01,0.012066472155951823,0.012066472155951823,0,10.0135364035858,0.013394546034760677,0.013394546034760677,0,10.469551813785802,9.518163996564953,0.9513878172208496,FALSE,FALSE,,,18,10.469551813785802,0,9.365745045664875,9.20844383752933,10.515096926502391,10.302726159295764,11.639207489348152,11.692183532121641,9.625428534892704,9.70482020114564,10.975789451257299,10.466086980487251,12.571523200702112,12.47358062368395
19,60.9858079,2.6362996000000294,0.01,0.01160707415732577,0.01160707415732577,0,9.888204134602512,0.011503975445831946,0.011503975445831946,0,9.61090480063778,9.518163996564953,0.09274080407282703,FALSE,FALSE,,,19,9.61090480063778,0,9.33803793032031,9.205211602981676,10.445478399917382,9.836127088789977,11.343227766765674,11.314450963864376,8.827664758457878,8.661917602468506,9.993816406895908,10.050892681231984,11.406546462123405,12.04212864185931
20,63.87983829999996,2.86157350000002,0.01,0.010768470637957793,0.010768470637957793,0,9.488142026705217,0.012088184084277037,0.012088184084277037,0,10.061289264226085,9.518163996564953,0.5431252676611322,FALSE,FALSE,,,19,9.61090480063778,1,8.939484491531116,8.813506912179378,9.90460983851655,9.65087386874008,10.994566585470587,10.917293221531953,9.740357239290844,9.314408864013489,10.4374269398313,9.947545566372014,11.517224066151597,11.541739493119582
21,66.9119885,3.009341999999947,0.01,0.010010695681005974,0.010010695681005974,0,9.14882112022545,0.01043933044399119,0.01043933044399119,0,9.095098908048367,9.518163996564953,-0.423065089,TRUE,TRUE,21,66.9119885,21,9.095098908048367,0,8.591583125804082,8.523040620052429,9.573560685916108,9.232646962078878,10.464309858025581,10.694560377911808,8.281910613039711,8.076120154542325,9.42826093706316,9.71240796401625,10.931662894394197,11.643430277607678
22,69.97551369999996,3.029396200000008,0.01,0.009993916332005089,0.009993916332005089,0,9.169552629063125,0.010829746477503682,0.010829746477503682,0,9.380445797526756,9.518163996564953,-0.137718199,TRUE,FALSE,21,66.9119885,21,9.095098908048367,1,8.656232386764833,8.587865776689828,9.58396508473654,9.239389488152343,10.407228608088584,10.562363215311624,8.992315262278366,8.085392385467891,10.003925018802192,9.722053003489611,10.895381972907906,11.509898484864799
23,73.0036581,3.007776499999977,0.01,0.009835585519764024,0.009835585519764024,0,9.07797346638275,0.010651175822856148,0.010651175822856148,0,9.237599049560442,9.518163996564953,-0.280564947,TRUE,FALSE,21,66.9119885,21,9.095098908048367,2,8.506129864882515,8.49696121990641,9.491201570347414,9.194460656353193,10.465045650396327,10.441560242660127,8.664142702994026,8.289985382681683,9.344254147446861,9.859454454824302,11.141606065220017,11.39465898363357
24,76.12057399999998,3.0958613999999898,0.01,0.008835895925863674,0.008835895925863674,0,8.542256121364096,0.010772182391032866,0.010772182391032866,0,9.492733671280687,9.518163996564953,-0.025430325,TRUE,FALSE,21,66.9119885,21,9.095098908048367,3,7.978576653720565,7.855209463630429,8.885726519730659,8.872174301631736,10.051509235799585,9.993845197494386,9.206840616143017,8.872415033087314,9.73397103931303,9.09693846475666,10.633170412839094,11.377947797398159
25,79.2231142,3.0802505999999994,0.01,0.008781493091606338,0.008781493091606338,0,8.552344298250404,0.01081084340745847,0.01081084340745847,0,9.483261273919307,9.518163996564953,-0.034902723,TRUE,FALSE,21,66.9119885,21,9.095098908048367,4,7.987762387742606,7.910669832330805,8.997192195022793,8.753114524200498,9.896246004422435,9.93270418530133,9.640055395542278,8.704402462912277,9.165151096464724,9.52205211081057,11.055064478783239,10.929232145846045
26,82.30284890000001,3.0577668000000244,0.01,0.008296581161500255,0.008296581161500255,0,8.374475885602466,0.009167574978929007,0.009167574978929007,0,8.670049521601792,9.518163996564953,-0.848114475,TRUE,FALSE,21,66.9119885,26,8.670049521601792,0,7.970945912690273,7.803891370155734,8.82304251880224,8.400380256283986,9.46614000660407,9.483031930595105,8.065802032910318,8.036809980372404,8.947674652496127,9.114352063597197,10.194580859710682,10.104893647227474
27,85.12020990000002,2.7899514000000636,0.01,0.007997650279458571,0.007997650279458571,0,8.207359604364372,0.009402219424051127,0.009402219424051127,0,8.69544533198531,9.518163996564953,-0.822718665,TRUE,FALSE,21,66.9119885,26,8.670049521601792,1,7.729848981163978,7.720839046516863,8.608917897706696,8.156968028509459,9.410344156685731,9.359457381808266,7.5915182119051865,7.958537842775347,9.393071740556982,8.899544949714624,10.520913213172262,10.772554015059676
28,88.04732840000003,2.9076350000000275,0.01,0.007898616392156705,0.007898616392156705,0,8.104974669475459,0.008571113211512422,0.008571113211512422,0,8.356868241481312,9.518163996564953,-1.161295755,TRUE,FALSE,21,66.9119885,28,8.356868241481312,0,7.577113464660033,7.487340019387961,8.52231201020223,8.244716157287854,9.514179094772514,9.357450315325947,7.63546155513742,7.889127611607514,8.51130253083949,8.671769179255163,9.693259812295898,10.202826342963693
29,91.16221490000004,3.0847837000000027,0.01,0.007374362974798651,0.007374362974798651,0,7.834536749004934,0.009619293052829093,0.009619293052829093,0,9.181810111863307,9.518163996564953,-0.336353885,TRUE,FALSE,21,66.9119885,28,8.356868241481312,1,7.3634620240754804,7.295999537966678,8.135592331882957,7.930340161483185,9.012455188220802,9.22339687859345,9.335927312367504,8.704589787898966,9.575381643124107,8.334376769692845,9.68309899544447,9.908115109153089
30,94.59722649999998,3.41628639999999,0.01,0.0074116768148633555,0.0074116768148633555,0,7.932216986732519,0.008437860212323742,0.008437860212323742,0,8.242214459911956,9.518163996564953,-1.275949537,TRUE,FALSE,21,66.9119885,30,8.242214459911956,0,7.535264821655425,7.497227090545247,8.3285963537996,7.790593130989857,8.93007918682438,8.983704490162399,7.756559061955359,7.242822565611426,8.681507835917584,8.347553662269254,9.694519422051382,10.474855912935151
31,98.28557519999998,3.6499963999999636,0.01,0.006830617424016771,0.006830617424016771,0,7.527716502195247,0.008235593087965799,0.008235593087965799,0,8.194394431492617,9.518163996564953,-1.323769565,TRUE,FALSE,21,66.9119885,31,8.194394431492617,0,7.00535739118186,6.986296025563947,7.870988755198195,7.73550818645565,8.650186946259868,8.88364450453565,7.937334950942186,7.189260175481661,8.497041260803902,8.725588515121407,9.674081521314902,9.616225642866587
32,101.85816140000003,3.534506100000044,0.01,0.006967820550996609,0.006967820550996609,0,7.649926315840988,0.008550924822732592,0.008550924822732592,0,8.283030363811141,9.518163996564953,-1.235133633,TRUE,FALSE,21,66.9119885,31,8.194394431492617,1,7.237186217730078,7.137350350998001,8.011707201542386,7.682712827057673,8.763935331243013,8.763504597518072,7.641863134738815,7.566069673475499,8.511013128489122,8.140717190930111,9.680134699032925,10.904392704138683
33,105.48844739999998,3.606736000000069,0.01,0.006946010227922107,0.006946010227922107,0,7.6116594054187106,0.007429424930136342,0.007429424930136342,0,7.816517653900908,9.518163996564953,-1.701646343,TRUE,FALSE,21,66.9119885,33,7.816517653900908,0,7.195609940990741,7.067280745920755,7.935244711114725,7.5645507439590105,8.892355821951849,8.85737979153076,7.468987512038996,7.026812865318571,8.210817517528866,7.999978379634731,9.012607243555827,9.292590707101002
34,109.16256689999994,3.6362530999999763,0.01,0.006544380517345666,0.006544380517345666,0,7.443275615988696,0.007404371212500882,0.007404371212500882,0,7.775122861182665,9.518163996564953,-1.743041135,TRUE,FALSE,21,66.9119885,34,7.775122861182665,0,6.986142203861258,7.100604345449874,7.766900007605343,7.466146310809695,8.304345623046176,8.482381059415655,7.289472290602415,7.27562628861391,7.774871291753525,8.268725363905896,8.881735455924662,9.407005814876355
35,112.82783330000001,3.6236271000000215,0.01,0.00649856063804605,0.00649856063804605,0,7.407132921046379,0.007053328025988398,0.007053328025988398,0,7.467263536106944,9.518163996564953,-2.05090046,TRUE,FALSE,21,66.9119885,35,7.467263536106944,0,7.038520457841551,6.947650946893963,7.744079263353509,7.442714051041587,8.342618703741433,8.441284606614179,6.783761443992489,6.7031734057777435,7.6564850961899005,7.861718116034461,9.039066734398627,9.646604448652326
36,116.57384269999994,3.7053198000000975,0.01,0.006404714788275135,0.006404714788275135,0,7.349693605124921,0.007025361040703736,0.007025361040703736,0,7.508085441994286,9.518163996564953,-2.010078555,TRUE,FALSE,21,66.9119885,35,7.467263536106944,1,6.910709939567051,6.902001779413975,7.743703260616204,7.407085211747395,8.292367233316336,8.380400189753875,6.700243101481697,6.93204935498533,7.787852563201571,7.978884025910663,8.727564878935242,9.507761044876881
37,120.29689879999995,3.698853999999983,0.01,0.006145520819346418,0.006145520819346418,0,7.155618341705225,0.007200357422820595,0.007200357422820595,0,7.7392974454277494,9.518163996564953,-1.778866551,TRUE,FALSE,21,66.9119885,35,7.467263536106944,2,6.692779850919709,6.594962563297835,7.569421221745948,7.305000793642634,8.192853916090135,8.361376082065668,7.721114791921304,6.807353364675942,8.119597203986178,7.690246224093262,8.832429354853417,9.049176361659336
38,123.99091179999999,3.6718457000000626,0.01,0.005789354641847496,0.005789354641847496,0,6.974599862214379,0.008358994767672212,0.008358994767672212,0,8.622411242807207,9.518163996564953,-0.895752754,TRUE,FALSE,21,66.9119885,35,7.467263536106944,3,6.621623031379883,6.513297056083063,7.287234750908525,6.994184689472107,8.018344180472408,7.926939713176651,8.693028395733107,8.37379025143563,9.035116874585404,7.813827030006745,8.816093628644293,9.001848343657462
39,127.53108679999997,3.5152894999999944,0.01,0.00566025860688785,0.00566025860688785,0,6.9004386661018975,0.006626965841273173,0.006626965841273173,0,7.360898108595275,9.518163996564953,-2.157265888,TRUE,FALSE,21,66.9119885,39,7.360898108595275,0,6.543110826461063,6.497478401944072,7.155194720284232,6.950360860149246,7.8255509903982015,7.899279798281398,7.191255721914401,6.515865501959343,7.594687739302576,7.491080820779626,8.674062852442217,8.791110867655265
40,131.28083139999995,3.713870400000019,0.01,0.00568237370558977,0.00568237370558977,0,6.979835136204546,0.006719797368797216,0.006719797368797216,0,7.4618498487523315,9.518163996564953,-2.056314148,TRUE,FALSE,21,66.9119885,39,7.360898108595275,1,6.745974182915367,6.577717324823315,7.35453670356878,6.840103783526455,7.6242455293397775,7.789454025459788,6.662008249379222,7.346512345772728,7.6577926048246425,7.439037918200604,8.57615305731128,8.840518529810023
41,135.05627299999998,3.751918200000091,0.01,0.005404265129873041,0.005404265129873041,0,6.714554329999863,0.006162794315236865,0.006162794315236865,0,7.104056824511529,9.518163996564953,-2.414107172,TRUE,FALSE,21,66.9119885,41,7.104056824511529,0,6.2530317132187925,6.268864766238799,7.0570493471231135,6.845621568962352,7.761437786306806,7.723246151862032,6.518252964464439,6.31970885777748,7.810388578914764,7.316941002145641,8.36963706876347,8.329473656287586
42,138.60261099999997,3.5096212000000833,0.01,0.005296304284598034,0.005296304284598034,0,6.655603368537837,0.006172662872114992,0.006172662872114992,0,6.955800742961017,9.518163996564953,-2.562363254,TRUE,FALSE,21,66.9119885,42,6.955800742961017,0,6.315438947000339,6.183264967778792,6.950079155707677,6.6448289386349435,7.644205977446242,7.728964060362705,6.348908563980046,6.0084121352514686,7.307583218172341,7.252742918186134,9.065510667898016,8.622507374088901
43,142.35176080000002,3.7106701999999814,0.01,0.0057418968836620374,0.0057418968836620374,0,6.948574397035265,0.00673022340768226,0.00673022340768226,0,7.2721576862301465,9.518163996564953,-2.24600631,TRUE,FALSE,21,66.9119885,42,6.955800742961017,1,6.563579742160453,6.554421635531783,7.224046415506938,6.883253880287199,7.984407162819804,7.9778630891576805,6.797194575211823,6.355246860274242,7.383398264072947,7.512643430898805,9.343378362689673,9.176090257032936
44,146.07036479999994,3.694024000000013,0.01,0.005769911481096545,0.005769911481096545,0,6.938595986520031,0.007682263077214393,0.007682263077214393,0,8.100797954082745,9.518163996564953,-1.417366042,TRUE,FALSE,21,66.9119885,42,6.955800742961017,2,6.4302253601797865,6.470083995107445,7.348886744719746,6.947108950564032,8.07873315773578,8.048959857,7.7913174652216854,7.490332991991426,8.843523624729615,7.5889017397483105,8.920553285928206,9.159751155187307
45,149.76179169999995,3.6684218999999985,0.01,0.005691512037129627,0.005691512037129627,0,6.915085607251642,0.005870329857565132,0.005870329857565132,0,6.842041169822299,9.518163996564953,-2.676122827,TRUE,FALSE,21,66.9119885,45,6.842041169822299,0,6.418874151042861,6.479772102058918,7.354223769854223,6.945691577582451,7.850158129272897,7.985960999083469,6.375814572632287,5.864615271985763,7.325551318562212,7.110582559504689,8.57194168603334,8.30663288383512
46,153.46081020000003,3.6613360999999713,0.01,0.005198823154227532,0.005198823154227532,0,6.497496333011455,0.006570266899700499,0.006570266899700499,0,7.393670745526233,9.518163996564953,-2.124493251,TRUE,FALSE,21,66.9119885,45,6.842041169822299,1,5.977311563841514,5.922191945447013,6.745715203378684,6.705206974685536,7.9197936419456925,7.831613066307817,7.41392388038212,6.541765321451224,7.637930579352437,7.463792703026926,8.351223695191104,8.653503905703687
47,157.14748259999993,3.663497599999914,0.01,0.0054120198710532474,0.0054120198710532474,0,6.760024112377678,0.00743436250830547,0.00743436250830547,0,8.010937260628985,9.518163996564953,-1.507226736,TRUE,FALSE,21,66.9119885,45,6.842041169822299,2,6.404526944270737,6.351177732740691,7.09110604036504,6.699877936670359,7.598443897447667,7.791473805247177,8.654458347767468,7.220966865814653,7.871940456040457,7.581049755978415,8.734543877103208,8.749675387446262
48,160.6870869,3.516454899999985,0.01,0.005544871866852129,0.005544871866852129,0,6.85850466180372,0.006179492919350578,0.006179492919350578,0,7.28095421786419,9.518163996564953,-2.237209779,TRUE,FALSE,21,66.9119885,45,6.842041169822299,3,6.443063860520312,6.496416694157261,7.255553430081672,6.749583709758526,7.725879403232418,7.782843017017554,6.947623875061741,7.1377012691070565,7.514533389208585,6.921403064524884,7.897989318101782,8.15354458717587
49,164.17052610000002,3.461557999999968,0.01,0.004815660149020144,0.004815660149020144,0,6.292787292835109,0.0062366418062048635,0.0062366418062048635,0,7.19430228812383,9.518163996564953,-2.323861708,TRUE,FALSE,21,66.9119885,45,6.842041169822299,4,5.80352187401068,5.787804678680848,6.6071530887445595,6.496989748928916,7.479840034236307,7.394153377961919,6.85402435907811,6.649560539151221,7.518487628661857,6.976723996124622,8.040758563835029,8.805200179567457
50,167.65589689999996,3.4649566000000505,0.01,0.005045067399252051,0.005045067399252051,0,6.5749684325377995,0.005741719381578184,0.005741719381578184,0,6.839511439154982,9.518163996564953,-2.678652557,TRUE,FALSE,21,66.9119885,50,6.839511439154982,0,6.31144488673685,6.211270311677502,6.945880634475531,6.458793024232312,7.164957322826815,7.375063977719304,6.62473509065737,6.14767504660023,6.918404546505301,7.1417112904458975,8.257746844891496,7.981365768725465
51,171.2659296,3.5718914999999924,0.01,0.09170965386929893,0.09170965386929893,0,27.446823202081948,0.07145485472834967,0.07145485472834967,0,24.052684255876976,9.518163996564953,14.534520259312023,FALSE,FALSE,21,66.9119885,50,6.839511439154982,1,24.774677871759604,23.03897921298791,32.25691175070652,24.098617822734212,35.01201024139161,33.54544511768121,21.592291218409407,21.502372531617414,26.290746904638667,23.341561066434963,30.359485417890316,29.141170610008633
52,174.96948119999996,3.6835230000000365,0.01,0.042119250353337065,0.042119250353337065,0,18.50936369178666,0.04600648149724139,0.04600648149724139,0,19.21361067531557,9.518163996564953,9.695446678750619,FALSE,FALSE,21,66.9119885,50,6.839511439154982,2,16.52033300649976,16.351822233438547,20.396787597034905,18.322685576004915,23.072417780139695,22.725579601137206,16.80739815493974,17.55323289174445,20.396612394242307,19.869536618331875,22.210394005627755,25.349583593594122
53,178.71222659999995,3.717527700000005,0.01,0.02592598583818896,0.02592598583818896,0,14.480504456456893,0.018321828208842695,0.018321828208842695,0,12.072597321822318,9.518163996564953,2.5544333252573654,FALSE,FALSE,21,66.9119885,50,6.839511439154982,3,12.985196129919585,13.043825059300056,15.352401901996032,14.786206987360767,17.568883725282145,18.320017985001076,11.121171385922372,10.555875948760137,12.584698536882474,12.889974534591989,14.797353106928352,15.155792798966356
54,182.46231749999998,3.7243879000000106,0.01,0.014480686032299767,0.014480686032299767,0,10.861306010174259,0.013694665890806553,0.013694665890806553,0,10.432945027115961,9.518163996564953,0.9147810305510085,FALSE,FALSE,21,66.9119885,50,6.839511439154982,4,9.985847456473847,9.669777423211668,11.570014937571232,11.11186664961116,13.154568498442595,13.28187965813241,9.603313495238524,9.052645006316927,11.01576067652346,10.919237916846692,12.907839936581286,13.11768478280296
55,186.22318260000003,3.736081600000034,0.01,0.01140958386010815,0.01140958386010815,0,9.622802486347199,0.011454563120861449,0.011454563120861449,0,9.509111544040833,9.518163996564953,-0.009052453,TRUE,FALSE,21,66.9119885,50,6.839511439154982,5,8.804094391897872,8.608974917221762,10.171294962934851,9.949289229376587,11.698494917571459,11.791626331048159,8.403105762020253,8.33036382956973,10.229316719456964,9.921673929563976,11.886845924075336,12.118450895727415
56,189.90862480000004,3.6608005000000503,0.01,0.009760216200677801,0.009760216200677801,0,8.929410820292457,0.009941983308763641,0.009941983308763641,0,8.901713493285552,9.518163996564953,-0.616450503,TRUE,FALSE,21,66.9119885,50,6.839511439154982,6,8.256640141172337,7.99885845326563,9.452225431943758,9.20401846212421,10.74130466633156,10.783674757756438,8.132825533223894,7.6782833438145275,9.59773564359268,9.292811151552169,10.836294230246178,11.211974153902068
57,193.5660234,3.6366361000000325,0.01,0.008642497084614613,0.008642497084614613,0,8.40986446639311,0.009289149987171438,0.009289149987171438,0,8.643324759656531,9.518163996564953,-0.874839237,TRUE,FALSE,21,66.9119885,50,6.839511439154982,7,7.808203327559619,7.591410892109325,8.819900445494268,8.683224284207988,10.041652637458288,10.148160779582561,8.02055515782348,7.7857291416064305,8.942879525430788,8.795895104755651,10.494451460634682,10.768152462246993
58,197.30227680000002,3.7123268999999937,0.01,0.007639879595903433,0.007639879595903433,0,7.913379201108015,0.008908985673222156,0.008908985673222156,0,8.523720361188659,9.518163996564953,-0.994443635,TRUE,FALSE,21,66.9119885,50,6.839511439154982,8,7.348498686431956,7.157519914407749,8.304698576536135,8.221040224087526,9.414951521936171,9.464814123067857,7.949489345163582,7.576188081970326,9.125365101541853,8.741108106120123,9.957328806313472,10.387401898122542
59,201.06061700000004,3.7337073999999575,0.01,0.00705070476521209,0.00705070476521209,0,7.5861515365657315,0.008856155074153504,0.008856155074153504,0,8.599861317862748,9.518163996564953,-0.918302679,TRUE,FALSE,21,66.9119885,50,6.839511439154982,9,6.989791923886239,6.87837652086591,7.949007894814867,7.864662265586518,9.064956803431233,9.186780924718441,8.572077503434064,8.012353251519817,8.476975953882986,8.392553933045226,10.01445689069304,9.966289219670937
60,204.58255379999997,3.497934299999997,0.01,0.0071145945080908195,0.0071145945080908195,0,7.670212563329554,0.007394981904477326,0.007394981904477326,0,7.6790757853430005,9.518163996564953,-1.839088211,TRUE,FALSE,21,66.9119885,50,6.839511439154982,10,7.18930650996393,6.984935703273227,8.067218146254255,7.803562590494852,9.087314716525691,9.025474864665906,7.055335047366052,6.9362939493410245,7.814777083705395,8.177715709435356,9.446506959142923,9.477612469167516
61,207.91397479999995,3.3081833000001097,0.01,0.006371154797468676,0.006371154797468676,0,7.220354939207708,0.007318690717148163,0.007318690717148163,0,7.6010984475093775,9.518163996564953,-1.917065549,TRUE,FALSE,21,66.9119885,50,6.839511439154982,11,6.721725014208565,6.567161167987448,7.490383703751889,7.513841790046046,8.716641725796856,8.54569942203938,6.848143067175935,6.592945614795205,8.06280603211629,8.28383943079841,9.619301778819613,9.288649968024856
