Case,BI_Point_Count,LI_WARM_Point_Count,BI_Max_Strain,LI_WARM_Max_Strain,BI_Max_Stress,LI_WARM_Max_Stress,Mean_Absolute_Error,Max_Absolute_Error,MAPE_pct
01_001_20.csv,865,28,0.1501426588400785,0.1501426588400785,1087.4487088989208,1088.7575461010783,2.8593937129537728,19.762086532809576,0.31870896325786224
02_001_500.csv,865,28,0.1501426588400785,0.1501426588400785,556.9939916478975,558.2373596285861,2.8800710951228887,18.84013049510594,0.6131433900997458
05_001_800.csv,865,28,0.1501426588400785,0.1501426588400785,97.91202587910716,98.4946609815484,1.5359442460891464,4.373557983625162,1.8990872762485216
06_01_20.csv,865,28,0.1501426588400785,0.1501426588400785,1155.2718256817434,1156.774192003013,3.087705936000426,22.942528791130826,0.32613932245776533
07_01_500.csv,865,28,0.1501426588400785,0.1501426588400785,692.8824249140775,694.4128958499493,3.674200269436917,32.90346533542265,0.633980875905661
10_01_800.csv,865,28,0.1501426588400785,0.1501426588400785,148.93578510500328,149.6615799336911,2.344216015442695,9.45725347949417,1.9054985379058902
11_06_20.csv,726,28,0.1272932218787849,0.1501426588400785,1209.8716857054897,1212.5739511811844,3.4076976341977883,24.318605816450827,0.343786493751742
12_06_500.csv,865,28,0.1501426588400785,0.1501426588400785,821.0680065788356,822.8272730393828,4.163342999956732,34.313866214474274,0.6069348533238494
15_06_800.csv,865,28,0.1501426588400785,0.1501426588400785,206.36873918367215,207.2625312922249,3.3251291885420775,17.13930133145496,1.9487909473002898
