Case,Point_Index,True_Strain,LI_WARM_True_Stress,BI_Interpolated_Stress,Absolute_Error,Relative_Error_pct,Used_for_MAPE,Case_MAPE_pct
05_001_800.csv,3,0.011928570968345,98.32988456213694,97.84497819001665,0.4849063721202924,0.49314241980409196,1,1.8990872762485216
05_001_800.csv,4,0.0178399173671714,98.4946609815484,97.8069331378336,0.6877278437148107,0.698238703358395,1,1.8990872762485216
05_001_800.csv,5,0.0237165268210428,98.20366408250672,97.31430470732552,0.8893593751812006,0.9056274870090357,1,1.8990872762485216
05_001_800.csv,6,0.0295588015905227,97.60922234856366,96.59162270933356,1.0175996392300988,1.0425240717483013,1,1.8990872762485216
05_001_800.csv,7,0.0353671423414218,96.83530051432672,95.72656742272352,1.1087330916031988,1.1449678843503588,1,1.8990872762485216
05_001_800.csv,8,0.0411419427877547,95.94103379185782,94.7585205631303,1.1825132287275153,1.2325416789785217,1,1.8990872762485216
05_001_800.csv,9,0.046883586296973,94.9562263561636,93.71179032051192,1.244436035651674,1.310536531837333,1,1.8990872762485216
05_001_800.csv,10,0.0525924514481166,93.90000387845016,92.5980317850451,1.3019720934050696,1.3865516928949448,1,1.8990872762485216
05_001_800.csv,11,0.0582689068587828,92.78439456644772,91.4282347476069,1.3561598188408226,1.4616249048967025,1,1.8990872762485216
05_001_800.csv,12,0.063913325408167,91.6204520261474,90.21014424158636,1.4103077845610414,1.5392936329964362,1,1.8990872762485216
05_001_800.csv,13,0.0695260597573401,90.40746226302169,88.94399644694045,1.4634658160812393,1.6187444923778418,1,1.8990872762485216
05_001_800.csv,14,0.0751074739796861,89.15285035282113,87.63445372885025,1.5183966239708866,1.7031386186328914,1,1.8990872762485216
05_001_800.csv,15,0.0806579019727236,87.85682208228553,86.28746511981376,1.5693569624717725,1.7862664791152287,1,1.8990872762485216
05_001_800.csv,16,0.0861776995220419,86.52462140815396,84.91363812650116,1.610983281652807,1.861878451976665,1,1.8990872762485216
05_001_800.csv,17,0.0916671892871969,85.16713208388694,83.52161859386456,1.6455134900223811,1.9320992145204587,1,1.8990872762485216
05_001_800.csv,18,0.0971267089999163,83.7896490554158,82.12079233833356,1.6688567170822353,1.9917218127724905,1,1.8990872762485216
05_001_800.csv,19,0.1025565908534479,82.4036708321251,80.71359718893598,1.6900736431891232,2.0509688781124633,1,1.8990872762485216
05_001_800.csv,20,0.1079571415585973,81.01099077276712,79.3006057323924,1.7103850403747174,2.1112999903584506,1,1.8990872762485216
05_001_800.csv,21,0.1133286829121737,79.61437847144651,77.89291851463162,1.721459956814897,2.1622475611390897,1,1.8990872762485216
05_001_800.csv,22,0.1186715315172836,78.22274902689253,76.49524551426191,1.7275035126306193,2.2084413218930896,1,1.8990872762485216
05_001_800.csv,23,0.1239859791491398,76.841521405305,75.10896687148761,1.7325545338173924,2.2547113879733516,1,1.8990872762485216
05_001_800.csv,24,0.1292723326662926,75.47156034812156,73.73548349487498,1.7360768532465727,2.3003060295013267,1,1.8990872762485216
05_001_800.csv,25,0.134530887539002,74.12080800901322,72.3667450912717,1.7540629177415212,2.3664918999914626,1,1.8990872762485216
05_001_800.csv,26,0.1397619475581712,72.78881835517063,70.73019445839236,2.058623896778272,2.8282144748294784,1,1.8990872762485216
05_001_800.csv,27,0.1449657730344857,71.47200740114795,69.38129065948692,2.0907167416610264,2.9252245986691654,1,1.8990872762485216
05_001_800.csv,28,0.1501426588400785,70.14377736490474,67.89264172860499,2.2511356362997503,3.2093162371179464,1,1.8990872762485216
06_01_20.csv,1,0.0,0.0,0.0,0.0,,0,0.32613932245776533
06_01_20.csv,2,0.0059820717293904,408.4899718229352,409.6845354216299,1.1945635986946854,0.2924340084442717,1,0.32613932245776533
06_01_20.csv,3,0.011928570968345,754.9876399703957,762.3175366996668,7.329896729271127,0.9708631428136419,1,0.32613932245776533
06_01_20.csv,4,0.0178399173671714,943.9543551164612,966.896883907592,22.942528791130826,2.4304701458049074,1,0.32613932245776533
06_01_20.csv,5,0.0237165268210428,1002.1783127041706,1012.2166877062156,10.038375002044972,1.0016555811269252,1,0.32613932245776533
06_01_20.csv,6,0.0295588015905227,1033.2841930528955,1040.2246227358771,6.94042968298163,0.6716864275718518,1,0.32613932245776533
06_01_20.csv,7,0.0353671423414218,1055.1195225916008,1060.8309278564948,5.711405264893983,0.5413041027679538,1,0.32613932245776533
