Case,Size,Folder,Grid_Index,True_Strain,RVE1_Stress,RVE2_Stress,RVE3_Stress,Mean_Stress,Std_Stress,Min_Stress,Max_Stress,Experiment_Stress,Relative_Error_pct
02_001_500,L=2.4um,242424,190,0.0884064882943144,590.5070517453037,596.5591546922074,596.7653489649061,594.6105184674724,3.5552015940707236,590.5070517453037,596.7653489649061,566.0687485601023,5.042103097896002
02_001_500,L=2.4um,242424,191,0.0888742474916388,590.3329710573057,596.3712063201058,596.5529637282093,594.419047035207,3.539812369566528,590.3329710573057,596.5529637282093,566.0380222838875,5.013978502151829
02_001_500,L=2.4um,242424,192,0.08934200668896322,590.1588903693076,596.1832579480041,596.3405784915125,594.2275756029413,3.524462666300285,590.1588903693076,596.3405784915125,565.9643337546843,4.993820310328545
02_001_500,L=2.4um,242424,193,0.08980976588628764,589.9848096813097,595.9953095759025,596.1281932548156,594.0361041706759,3.509153002892219,589.9848096813097,596.1281932548156,565.884831598098,4.974735317268845
02_001_500,L=2.4um,242424,194,0.09027752508361205,589.8107289933116,595.8073612038008,595.9158080181188,593.8446327384104,3.49388390568799,589.8107289933116,595.9158080181188,565.8053294415118,4.95564496088703
02_001_500,L=2.4um,242424,195,0.09074528428093646,589.6366483053135,595.6194128316992,595.703422781422,593.6531613061449,3.478655908867466,589.6366483053135,595.703422781422,565.712983634596,4.938931663197596
02_001_500,L=2.4um,242424,196,0.09121304347826088,589.4625676173156,595.4314644595976,595.4910375447251,593.4616898738794,3.4634695545545315,589.4625676173156,595.4910375447251,565.594792851365,4.927007351327875
02_001_500,L=2.4um,242424,197,0.0916808026755853,589.2881649092102,595.2432718999102,595.2783890589593,593.2699419560266,3.448364777924475,589.2881649092102,595.2783890589593,565.4766020681341,4.915029160577673
02_001_500,L=2.4um,242424,198,0.0921485618729097,589.1030195352826,595.0469331854573,595.0569585229086,593.0689704145494,3.4346178694894793,589.1030195352826,595.0569585229086,565.3584112849032,4.901414496808804
02_001_500,L=2.4um,242424,199,0.09261632107023413,588.9178741613549,594.8505944710045,594.835527986858,592.8679988730725,3.420916642996039,588.9178741613549,594.8505944710045,565.2748299431075,4.881372293321825
02_001_500,L=2.4um,242424,200,0.09308408026755854,588.7327287874273,594.6542557565516,594.6140974508073,592.6670273315955,3.4072616495306947,588.7327287874273,594.6542557565516,565.2094885591465,4.857940167006887
02_001_500,L=2.4um,242424,201,0.09355183946488295,588.5475834134998,594.4579170420988,594.3926669147567,592.4660557901184,3.393653447174892,588.5475834134998,594.4579170420988,565.1441471751855,4.834502622295328
02_001_500,L=2.4um,242424,202,0.09401959866220737,588.3624380395721,594.2615783276459,594.171236378706,592.2650842486413,3.380092601069736,588.3624380395721,594.2615783276459,565.0788057912245,4.811059657307545
02_001_500,L=2.4um,242424,203,0.09448735785953179,588.1772926656445,594.0652396131931,593.9498058426552,592.0641127071643,3.366579683479214,588.1772926656445,594.0652396131931,564.9593245416203,4.79765303237282
02_001_500,L=2.4um,242424,204,0.0949551170568562,587.9921472917168,593.8689008987402,593.7283753066046,591.8631411656871,3.3531152738533097,587.9921472917168,593.8689008987402,564.8189162238945,4.7881230895376605
02_001_500,L=2.4um,242424,205,0.09542287625418061,587.8070019177893,593.6725621842874,593.5069447705539,591.6621696242102,3.3396999588893865,587.8070019177893,593.6725621842874,564.6785079061686,4.7785884074279865
02_001_500,L=2.4um,242424,206,0.09589063545150503,587.6218565438617,593.4762234698345,593.2855142345032,591.4611980827332,3.326334332593181,587.6218565438617,593.4762234698345,564.538099588443,4.769048982507574
02_001_500,L=2.4um,242424,207,0.09635839464882945,587.436711169934,593.2798847553817,593.0640836984526,591.2602265412561,3.313018996337778,587.436711169934,593.2798847553817,564.369063851039,4.764818699792314
02_001_500,L=2.4um,242424,208,0.09682615384615385,587.2515657960064,593.0835460409289,592.8426531624019,591.0592549997791,3.2997545589220065,587.2515657960064,593.0835460409289,564.1958668107173,4.761358558139561
02_001_500,L=2.4um,242424,209,0.09729391304347827,587.0630851807903,592.8846451211753,592.6183420684664,590.8553574568106,3.286902202770121,587.0630851807903,592.8846451211753,564.0226697703957,4.757377517704735
02_001_500,L=2.4um,242424,210,0.09776167224080269,586.8686093519601,592.6811385472056,592.3888530703395,590.6462003231683,3.27475233556866,586.8686093519601,592.6811385472056,563.8502395525045,4.752318770305072
02_001_500,L=2.4um,242424,211,0.0982294314381271,586.6741335231299,592.477631973236,592.1593640722126,590.4370431895262,3.262658499184306,586.6741335231299,592.477631973236,563.6883675158912,4.745294956415958
02_001_500,L=2.4um,242424,212,0.09869719063545151,586.4796576942997,592.2741253992665,591.9298750740857,590.2278860558839,3.2506213189996744,586.4796576942997,592.2741253992665,563.526495479278,4.738267107369365
02_001_500,L=2.4um,242424,213,0.09916494983277593,586.2851818654694,592.0706188252968,591.7003860759587,590.0187289222416,3.2386414267436265,586.2851818654694,592.0706188252968,563.3646234426647,4.731235219687102
02_001_500,L=2.4um,242424,214,0.09963270903010035,586.0907060366393,591.8671122513273,591.4708970778319,589.8095717885994,3.2267194604975846,586.0907060366393,591.8671122513273,563.1652780473519,4.7311677015370375
02_001_500,L=2.4um,242424,215,0.10010046822742476,585.896230207809,591.6636056773577,591.2414080797049,589.6004146549571,3.2148560646997724,585.896230207809,591.6636056773577,562.9124475944296,4.74105114828724
02_001_500,L=2.4um,242424,216,0.10056822742474918,585.7017543789788,591.4600991033882,591.0119190815781,589.391257521315,3.203051890146208,585.7017543789788,591.4600991033882,562.6596171415075,4.750943477268339
02_001_500,L=2.4um,242424,217,0.1010359866220736,585.5072785501486,591.2565925294185,590.7824300834511,589.1821003876728,3.1913075939886566,585.5072785501486,591.2565925294185,562.4067866885853,4.760844700459401
02_001_500,L=2.4um,242424,218,0.101503745819398,585.3128027213183,591.053085955449,590.5529410853242,588.9729432540305,3.179623839730074,585.3128027213183,591.053085955449,562.1113432941326,4.7786973666963055
02_001_500,L=2.4um,242424,219,0.10197150501672242,585.1183268924882,590.8495793814794,590.3234520871973,588.7637861203883,3.1680012972154463,585.1183268924882,590.8495793814794,561.7906562318234,4.8012777694605235
02_001_500,L=2.4um,242424,220,0.10243926421404684,584.9238510636579,590.6460728075098,590.0939630890704,588.554628986746,3.15644064262053,584.9238510636579,590.6460728075098,561.4699691695142,4.823883966099463
02_001_500,L=2.4um,242424,221,0.10290702341137126,584.7229404067194,590.4377731857993,589.8595890302564,588.3401008742584,3.14586420803174,584.7229404067194,590.4377731857993,561.1492821072051,4.845558861796535
02_001_500,L=2.4um,242424,222,0.10337478260869566,584.5198753359285,590.2278688268257,589.6235794277674,588.1237745301738,3.1356591764994386,584.5198753359285,590.2278688268257,560.779694298974,4.876082445421347
02_001_500,L=2.4um,242424,223,0.10384254180602008,584.3168102651377,590.017964467852,589.3875698252782,587.9074481860894,3.1255175348857156,584.3168102651377,590.017964467852,560.3885792856337,4.910676255311253
02_001_500,L=2.4um,242424,224,0.1043103010033445,584.113745194347,589.8080601088784,589.1515602227892,587.6911218420049,3.115439902247314,584.113745194347,589.8080601088784,559.9974642722933,4.945318387414311
02_001_500,L=2.4um,242424,225,0.1047780602006689,583.9106801235561,589.5981557499048,588.9155506203,587.4747954979202,3.105426901743981,583.9106801235561,589.5981557499048,559.6063492589531,4.980008943049232
02_001_500,L=2.4um,242424,226,0.10524581939799332,583.7076150527653,589.3882513909311,588.679541017811,587.2584691538358,3.095479160575791,583.7076150527653,589.3882513909311,559.2691511101261,5.0046239790183344
02_001_500,L=2.4um,242424,227,0.10571357859531774,583.5045499819745,589.1783470319575,588.4435314153218,587.0421428097512,3.0855973099168628,583.5045499819745,589.1783470319575,558.9386876906959,5.028003202849883
02_001_500,L=2.4um,242424,228,0.10618133779264215,583.3014849111837,588.9684426729839,588.2075218128327,586.8258164656668,3.0757819848450043,583.3014849111837,588.9684426729839,558.6082242712657,5.0514100882084945
02_001_500,L=2.4um,242424,229,0.10664909698996657,583.0984198403928,588.7585383140103,587.9715122103436,586.6094901215821,3.0660338242673983,583.0984198403928,588.7585383140103,558.2485599789998,5.080340940538964
02_001_500,L=2.4um,242424,230,0.10711685618729098,582.895354769602,588.5486339550366,587.7355026078545,586.3931637774976,3.0563534708423004,582.895354769602,588.5486339550366,557.8322434152602,5.119983776372742
02_001_500,L=2.4um,242424,231,0.1075846153846154,582.6922896988112,588.3387295960629,587.4994930053654,586.1768374334132,3.046741570896839,582.6922896988112,588.3387295960629,557.4159268515206,5.159685828200905
02_001_500,L=2.4um,242424,232,0.10805237458193981,582.4877726956519,588.1277964668853,587.2622784702676,585.9592825442683,3.037402808716316,582.4877726956519,588.1277964668853,556.999610287781,5.199226664005177
02_001_500,L=2.4um,242424,233,0.10852013377926423,582.2775761205212,587.9128390632012,587.0203505603457,585.7369219146894,3.028933628301241,582.2775761205212,587.9128390632012,556.6176723740246,5.231463351939343
02_001_500,L=2.4um,242424,234,0.10898789297658865,582.0673795453906,587.6978816595172,586.7784226504239,585.5145612851105,3.0205376470662673,582.0673795453906,587.6978816595172,556.2532074007804,5.260437781754183
02_001_500,L=2.4um,242424,235,0.10945565217391305,581.8571829702599,587.4829242558332,586.5364947405021,585.2922006555317,3.0122154770982013,581.8571829702599,587.4829242558332,555.8887424275363,5.289450205376009
02_001_500,L=2.4um,242424,236,0.10992341137123747,581.6469863951293,587.2679668521491,586.2945668305803,585.0698400259529,3.003967731855557,581.6469863951293,587.2679668521491,555.5242774542921,5.318500697585035
02_001_500,L=2.4um,242424,237,0.11039117056856189,581.4367898199987,587.0530094484651,586.0526389206584,584.8474793963741,2.9957950260361255,581.4367898199987,587.0530094484651,555.1248023247705,5.354233308821719
02_001_500,L=2.4um,242424,238,0.11085892976588631,581.226593244868,586.838052044781,585.8107110107367,584.6251187667953,2.98769797544041,581.226593244868,586.838052044781,554.7173741115776,5.391528380216546
02_001_500,L=2.4um,242424,239,0.11132668896321071,581.0163966697373,586.6230946410969,585.5687831008148,584.4027581372164,2.9796771968307345,581.0163966697373,586.6230946410969,554.3099458983847,5.4288782767661665
02_001_500,L=2.4um,242424,240,0.11179444816053513,580.8062000946068,586.4081372374129,585.326855190893,584.1803975076375,2.9717333077867716,580.8062000946068,586.4081372374129,553.9025176851918,5.466283119452077
02_001_500,L=2.4um,242424,241,0.11226220735785955,580.5960035194761,586.1931798337289,585.0849272809712,583.9580368780587,2.963866926557323,580.5960035194761,586.1931798337289,553.400689202993,5.521740082954057
02_001_500,L=2.4um,242424,242,0.11272996655518396,580.3858069443454,585.9782224300449,584.8429993710494,583.7356762484798,2.956078671907356,580.3858069443454,585.9782224300449,552.8746265965648,5.581925479541754
02_001_500,L=2.4um,242424,243,0.11319772575250837,580.1756103692148,585.7632650263607,584.6010714611275,583.513315618901,2.94836916296186,580.1756103692148,585.7632650263607,552.3485639901365,5.642225518544287
02_001_500,L=2.4um,242424,244,0.11366548494983279,579.9611301496609,585.5450562763721,584.3554364448419,583.2872076236249,2.941239935469522,579.9611301496609,585.5450562763721,551.8227484419976,5.70191411471586
02_001_500,L=2.4um,242424,245,0.11413324414715721,579.7449843406987,585.3255833206198,584.1083600117423,583.0596425576869,2.9343870684530344,579.7449843406987,585.3255833206198,551.3177550869941,5.757457868499827
02_001_500,L=2.4um,242424,246,0.11460100334448162,579.5288385317364,585.1061103648675,583.8612835786429,582.8320774917489,2.9276166333955294,579.5288385317364,585.1061103648675,550.8127617319905,5.813103468967578
02_001_500,L=2.4um,242424,247,0.11506876254180604,579.312692722774,584.8866374091153,583.6142071455434,582.6045124258109,2.920929203505257,579.312692722774,584.8866374091153,550.3077683769869,5.8688511964997625
02_001_500,L=2.4um,242424,248,0.11553652173913045,579.0965469138117,584.6671644533631,583.367130712444,582.376947359873,2.9143253501918625,579.0965469138117,584.6671644533631,549.798133675006,5.925595539421168
02_001_500,L=2.4um,242424,249,0.11600428093645486,578.8804011048494,584.4476914976109,583.1200542793445,582.149382293935,2.9078056428822374,578.8804011048494,584.4476914976109,549.270647638497,5.985889615036758
02_001_500,L=2.4um,242424,250,0.11647204013377928,578.6642552958871,584.2282185418586,582.872977846245,581.9218172279969,2.9013706488330886,578.6642552958871,584.2282185418586,548.7431616019879,6.046299607479027
02_001_500,L=2.4um,242424,251,0.1169397993311037,578.4481094869247,584.0087455861064,582.6259014131456,581.6942521620589,2.895020932941314,578.4481094869247,584.0087455861064,548.2156755654789,6.10682585134895
02_001_500,L=2.4um,242424,252,0.1174075585284281,578.2319636779624,583.7892726303542,582.3788249800461,581.4666870961208,2.8887570575512296,578.2319636779624,583.7892726303542,547.65461130755,6.1739781041636785
02_001_500,L=2.4um,242424,253,0.11787531772575252,578.0158178690001,583.569799674602,582.1317485469466,581.2391220301829,2.88257958225987,578.0158178690001,583.569799674602,547.0386669917455,6.251926436299522
02_001_500,L=2.4um,242424,254,0.11834307692307694,577.7996720600378,583.3503267188497,581.8846721138472,581.0115569642448,2.8764890637192444,577.7996720600378,583.3503267188497,546.422722675941,6.330050499897844
02_001_500,L=2.4um,242424,255,0.11881083612040136,577.5817595077083,583.1295972625629,581.6364740830799,580.7826102844505,2.8707905668134606,577.5817595077083,583.1295972625629,545.8067783601366,6.4080977574880835
02_001_500,L=2.4um,242424,256,0.11927859531772576,577.3596812999533,582.9059052094632,581.3856315316103,580.5504060136756,2.865894478685799,577.3596812999533,582.9059052094632,545.183908854779,6.487076486389319
02_001_500,L=2.4um,242424,257,0.11974635451505018,577.1376030921983,582.6822131563633,581.1347889801409,580.3182017429009,2.861081303970136,577.1376030921983,582.6822131563633,544.5487509501847,6.5686406828226005
02_001_500,L=2.4um,242424,258,0.1202141137123746,576.9155248844435,582.4585211032636,580.8839464286714,580.0859974721262,2.8563514618131745,576.9155248844435,582.4585211032636,543.9135930455906,6.650395373278288
02_001_500,L=2.4um,242424,259,0.120681872909699,576.6934466766885,582.2348290501639,580.6331038772018,579.8537932013514,2.8517053668615047,576.6934466766885,582.2348290501639,543.2784351409963,6.732341225887752
02_001_500,L=2.4um,242424,260,0.12114963210702342,576.4713684689335,582.0111369970641,580.3822613257324,579.6215889305768,2.8471434291023225,576.4713684689335,582.0111369970641,542.6215413758827,6.818757593160788
02_001_500,L=2.4um,242424,261,0.12161739130434784,576.2492902611787,581.7874449439644,580.1314187742629,579.389384659802,2.842666053704373,576.2492902611787,581.7874449439644,541.9135696400966,6.915459792710917
02_001_500,L=2.4um,242424,262,0.12208515050167226,576.0272120534237,581.5637528908645,579.8805762227935,579.1571803890273,2.838273640859053,576.0272120534237,581.5637528908645,541.2055979043107,7.012414991950383
02_001_500,L=2.4um,242424,263,0.12255290969899667,575.8051338456687,581.3400608377648,579.629733671324,578.9249761182525,2.8339665856210954,575.8051338456687,581.3400608377648,540.4976261685247,7.109624185055416
02_001_500,L=2.4um,242424,264,0.12302066889632109,575.5830556379137,581.116368784665,579.3788911198544,578.6927718474777,2.8297452777498826,575.5830556379137,581.116368784665,539.7732177187695,7.21035295029883
02_001_500,L=2.4um,242424,265,0.1234884280936455,575.3609774301589,580.8926767315653,579.128048568385,578.460567576703,2.8256101015511033,575.3609774301589,580.8926767315653,539.0287506850674,7.315345766161937
02_001_500,L=2.4um,242424,266,0.12395618729096991,575.1388992224039,580.6689846784656,578.8772060169155,578.2283633059283,2.821561435719073,575.1388992224039,580.6689846784656,538.2842836513653,7.4206289999047925
02_001_500,L=2.4um,242424,267,0.12442394648829433,574.9114693781717,580.4420488284064,578.6230536177482,577.9921906081087,2.818744111574913,574.9114693781717,580.4420488284064,537.5398166176633,7.525465600852038
02_001_500,L=2.4um,242424,268,0.12489170568561875,574.6836754994996,580.2148923255032,578.3686760727666,577.7557479659231,2.816087807967894,574.6836754994996,580.2148923255032,536.7847482244005,7.632668379093903
02_001_500,L=2.4um,242424,269,0.12535946488294317,574.4558816208277,579.9877358226001,578.114298527785,577.5193053237375,2.8135147790733055,574.4558816208277,579.9877358226001,536.0213328693161,7.741850913336459
02_001_500,L=2.4um,242424,270,0.12582722408026759,574.2280877421557,579.7605793196971,577.8599209828035,577.282862681552,2.8110252535638773,574.2280877421557,579.7605793196971,535.2579175142318,7.851344892287895
02_001_500,L=2.4um,242424,271,0.12629498327759198,574.0002938634836,579.5334228167939,577.6055434378219,577.0464200393664,2.808619453488706,574.0002938634836,579.5334228167939,534.4945021591476,7.961151650452107
02_001_500,L=2.4um,242424,272,0.1267627424749164,573.7724999848117,579.3062663138908,577.3511658928403,576.8099773971809,2.8062975941777557,573.7724999848117,579.3062663138908,533.7237293851299,8.072762300017649
02_001_500,L=2.4um,242424,273,0.12723050167224081,573.5447061061398,579.0791098109877,577.0967883478588,576.5735347549954,2.804059884148691,573.5447061061398,579.0791098109877,532.9466974015951,8.18596635763105
02_001_500,L=2.4um,242424,274,0.12769826086956523,573.3169122274678,578.8519533080846,576.8424108028772,576.3370921128098,2.8019065250160313,573.3169122274678,578.8519533080846,532.1696654180602,8.2995009984368
02_001_500,L=2.4um,242424,275,0.12816602006688965,573.0891183487958,578.6247968051814,576.5880332578956,576.1006494706243,2.799837711402984,573.0891183487958,578.6247968051814,531.3926334345252,8.413367672626508
02_001_500,L=2.4um,242424,276,0.12863377926421407,572.8613244701238,578.3976403022783,576.3336557129142,575.8642068284388,2.797853630855727,572.8613244701238,578.3976403022783,530.5907720932207,8.532646460587873
02_001_500,L=2.4um,242424,277,0.1291015384615385,572.6335305914519,578.1704837993752,576.0792781679326,575.6277641862531,2.795954463760486,572.6335305914519,578.1704837993752,529.7469072771672,8.660901324541513
02_001_500,L=2.4um,242424,278,0.12956929765886288,572.4026165183675,577.9410860266313,575.8229906062927,575.3888977170972,2.79463568302374,572.4026165183675,577.9410860266313,528.9030424611137,8.789107175423592
02_001_500,L=2.4um,242424,279,0.1300370568561873,572.1699079202156,577.710399226865,575.565604532086,575.1486372263889,2.793681671250269,572.1699079202156,577.710399226865,528.0591776450602,8.91745879530576
02_001_500,L=2.4um,242424,280,0.13050481605351172,571.9371993220636,577.4797124270988,575.3082184578794,574.9083767356806,2.792806461604484,571.9371993220636,577.4797124270988,527.1917948752672,9.051085833326193
02_001_500,L=2.4um,242424,281,0.13097257525083614,571.7044907239117,577.2490256273326,575.0508323836727,574.6681162449723,2.792010128192477,571.7044907239117,577.2490256273326,526.2768732216678,9.195016061996363
02_001_500,L=2.4um,242424,282,0.13144033444816056,571.4717821257598,577.0183388275664,574.793446309466,574.427855754264,2.791292738522526,571.4717821257598,577.0183388275664,525.3619515680684,9.33944760174326
02_001_500,L=2.4um,242424,283,0.13190809364548498,571.239073527608,576.7876520278,574.5360602352595,574.1875952635559,2.790654353476403,571.239073527608,576.7876520278,524.447029914469,9.484383076246795
02_001_500,L=2.4um,242424,284,0.1323758528428094,571.006364929456,576.5569652280338,574.2786741610528,573.9473347728475,2.790095027284054,571.006364929456,576.5569652280338,523.5225909321624,9.631818132413523
02_001_500,L=2.4um,242424,285,0.13284361204013378,570.7736563313041,576.3262784282676,574.0212880868462,573.7070742821393,2.789614807499997,570.7736563313041,576.3262784282676,522.5849388551858,9.782550476664237
02_001_500,L=2.4um,242424,286,0.1333113712374582,570.5409477331522,576.0955916285013,573.7639020126395,573.4668137914309,2.7892137349834893,570.5409477331522,576.0955916285013,521.647286778209,9.933824698537004
02_001_500,L=2.4um,242424,287,0.13377913043478262,570.3082391350002,575.8649048287351,573.5065159384328,573.2265533007227,2.7888918438813186,570.3082391350002,575.8649048287351,520.7096347012323,10.085643725340908
02_001_500,L=2.4um,242424,288,0.13424688963210704,570.0755305368484,575.6342180289689,573.2491298642262,572.9862928100146,2.788649161612883,570.0755305368484,575.6342180289689,519.7771556273436,10.236913378474725
02_001_500,L=2.4um,242424,289,0.13471464882943146,569.8411814150388,575.4022235450927,572.9908609167812,572.7447552923043,2.78867771118465,569.8411814150388,575.4022235450927,518.8517932770852,10.386966512118864
02_001_500,L=2.4um,242424,290,0.13518240802675588,569.6042969100489,575.1682080721976,572.7312275135732,572.5012441652733,2.7890762109419063,569.6042969100489,575.1682080721976,517.9264309268267,10.537174776113522
02_001_500,L=2.4um,242424,291,0.1356501672240803,569.3674124050589,574.9341925993024,572.4715941103652,572.2577330382421,2.7895452768117357,569.3674124050589,574.9341925993024,517.0010685765683,10.68792074527217
02_001_500,L=2.4um,242424,292,0.1361179264214047,569.1305279000688,574.7001771264071,572.2119607071572,572.014221911211,2.790084873203543,569.1305279000688,574.7001771264071,516.0673321104188,10.841005876500972
02_001_500,L=2.4um,242424,293,0.1365856856187291,568.8936433950789,574.4661616535119,571.9523273039492,571.77071078418,2.790694959204972,568.8936433950789,574.4661616535119,515.0974203554997,11.002441128430934
02_001_500,L=2.4um,242424,294,0.13705344481605353,568.6567588900889,574.2321461806167,571.6926939007412,571.527199657149,2.791375488597234,568.6567588900889,574.2321461806167,514.1275086005807,11.164485481978263
02_001_500,L=2.4um,242424,295,0.13752120401337795,568.4198743850989,573.9981307077214,571.4330604975331,571.2836885301177,2.792126409872375,568.4198743850989,573.9981307077214,513.1575968456615,11.32714239090538
02_001_500,L=2.4um,242424,296,0.13798896321070236,568.1829898801088,573.7641152348262,571.1734270943251,571.0401774030867,2.7929476662531183,568.1829898801088,573.7641152348262,512.1876850907424,11.490415335135896
02_001_500,L=2.4um,242424,297,0.13845672240802678,567.9461053751189,573.5300997619311,570.9137936911171,570.7966662760556,2.7938391957137814,567.9461053751189,573.5300997619311,511.1207080202826,11.675511737122743
02_001_500,L=2.4um,242424,298,0.13892448160535117,567.7092208701289,573.2960842890358,570.6541602879091,570.5531551490245,2.794800931003995,567.7092208701289,573.2960842890358,510.0513853468551,11.86189696573921
02_001_500,L=2.4um,242424,299,0.1393922408026756,567.472336365139,573.0620688161406,570.3945268847011,570.3096440219934,2.7958327996736907,567.472336365139,573.0620688161406,508.98206267342755,12.049065349462978
02_001_500,L=2.4um,242424,300,0.13986,567.2346956715036,572.8274139717654,570.1344775895466,570.0655290776052,2.7969965891103747,567.2346956715036,572.8274139717654,507.91274,12.236902952583003
05_001_800,L=1.6um,161616,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
05_001_800,L=1.6um,161616,2,0.00046822742474916394,6.971408940182067,8.042449931614687,7.812381716696979,7.608746862831244,0.5638107542553016,6.971408940182067,8.042449931614687,8.000978234156454,
05_001_800,L=1.6um,161616,3,0.0009364548494983279,13.942817880364133,16.084899863229374,15.624763433393959,15.217493725662488,1.1276215085106032,13.942817880364133,16.084899863229374,16.00195646831291,
05_001_800,L=1.6um,161616,4,0.0014046822742474919,20.9142268205462,24.127349794844065,23.437145150090938,22.826240588493736,1.6914322627659055,20.9142268205462,24.127349794844065,24.002934702469364,
05_001_800,L=1.6um,161616,5,0.0018729096989966558,27.885635760728267,32.16979972645875,31.249526866787917,30.434987451324975,2.2552430170212063,27.885635760728267,32.16979972645875,32.00391293662582,
05_001_800,L=1.6um,161616,6,0.0023411371237458197,34.85704470091033,40.21224965807344,39.06190858348489,38.04373431415622,2.819053771276511,34.85704470091033,40.21224965807344,40.004891170782265,4.90229269279549
05_001_800,L=1.6um,161616,7,0.0028093645484949838,41.8284536410924,48.25469958968813,46.874290300181876,45.65248117698747,3.382864525531811,41.8284536410924,48.25469958968813,48.00586940493873,4.9022926927954895
05_001_800,L=1.6um,161616,8,0.0032775919732441474,48.79986258127446,56.29714952130281,54.68667201687885,53.26122803981871,3.946675279787115,48.79986258127446,56.29714952130281,56.00684763909518,4.90229269279549
05_001_800,L=1.6um,161616,9,0.0037458193979933115,55.77127152145653,64.3395994529175,62.499053733575835,60.86997490264995,4.510486034042413,55.77127152145653,64.3395994529175,64.00782587325163,4.9022926927955
05_001_800,L=1.6um,161616,10,0.004214046822742476,62.7426804616386,72.3820493845322,70.31143545027282,68.47872176548121,5.074296788297721,62.7426804616386,72.3820493845322,72.00880410740808,4.902292692795471
05_001_800,L=1.6um,161616,11,0.004682274247491639,69.71408940182066,80.42449931614688,78.12381716696979,76.08746862831244,5.638107542553022,69.71408940182066,80.42449931614688,80.00978234156453,4.90229269279549
05_001_800,L=1.6um,161616,12,0.005150501672240803,76.68549834200272,88.46694924776156,85.93619888366676,83.69621549114368,6.2019182968083255,76.68549834200272,88.46694924776156,88.010760575721,4.902292692795506
05_001_800,L=1.6um,161616,13,0.0056187290969899675,83.6569072821848,96.50939917937626,93.74858060036375,91.30496235397494,6.765729051063622,83.6569072821848,96.50939917937626,96.01173880987746,4.9022926927954895
05_001_800,L=1.6um,161616,14,0.006086956521739131,89.08557243635876,102.78408353972128,99.8650897041635,97.24491522674784,7.215350811382066,89.08557243635876,102.78408353972128,104.0127170440339,6.506706112119842
05_001_800,L=1.6um,161616,15,0.006555183946488295,89.16985375971163,102.93486202440444,100.10674502232452,97.40382026881353,7.269677764462616,89.16985375971163,102.93486202440444,106.84831746686486,8.839163238092347
05_001_800,L=1.6um,161616,16,0.007023411371237459,89.2541350830645,103.0856405090876,100.34840034048555,97.56272531087922,7.324453878307639,89.2541350830645,103.0856405090876,106.65802531772574,8.527534594562722
05_001_800,L=1.6um,161616,17,0.007491638795986623,89.33841640641737,103.23641899377076,100.59005565864658,97.7216303529449,7.379669151141716,89.33841640641737,103.23641899377076,106.38767475643448,8.145722165024988
05_001_800,L=1.6um,161616,18,0.007959866220735787,89.42269772977023,103.38719747845391,100.8317109768076,97.88053539501057,7.435313799275244,89.42269772977023,103.38719747845391,106.05356587912088,7.706511720148926
05_001_800,L=1.6um,161616,19,0.008428093645484951,89.5069790531231,103.53797596313707,101.07336629496862,98.03944043707627,7.491378254740331,89.5069790531231,103.53797596313707,105.65225631438126,7.2055402722797774
05_001_800,L=1.6um,161616,20,0.008896321070234114,89.59126037647596,103.68875444782023,101.31502161312964,98.19834547914195,7.547853162722704,89.59126037647596,103.68875444782023,105.22831971850613,6.680686585293677
05_001_800,L=1.6um,161616,21,0.009364548494983279,89.67554169982883,103.83953293250339,101.55667693129067,98.35725052120763,7.6047293788124435,89.67554169982883,103.83953293250339,104.82790862991581,6.172648289256799
05_001_800,L=1.6um,161616,22,0.009832775919732443,89.7598230231817,103.99031141718653,101.79833224945169,98.5161555632733,7.661997966095154,89.7598230231817,103.99031141718653,104.31002093645485,5.554466695688942
05_001_800,L=1.6um,161616,23,0.010301003344481606,89.84410434653456,104.14108990186969,102.03998756761271,98.67506060533897,7.719650192103449,89.84410434653456,104.14108990186969,103.81396558528428,4.950109506917586
05_001_800,L=1.6um,161616,24,0.01076923076923077,89.92838566988743,104.29186838655285,102.28164288577373,98.83396564740468,7.777677525647526,89.92838566988743,104.29186838655285,103.40550230769232,4.420980081586586
05_001_800,L=1.6um,161616,25,0.011237458193979935,90.01266699324029,104.44264687123601,102.52329820393477,98.99287068947035,7.836071633542275,90.01266699324029,104.44264687123601,102.9412164548495,3.8355343965756497
05_001_800,L=1.6um,161616,26,0.011705685618729098,90.09694831659316,104.59342535591917,102.7649535220958,99.15177573153603,7.894824377246922,90.09694831659316,104.59342535591917,102.52313481605351,3.2883886066948254
05_001_800,L=1.6um,161616,27,0.012173913043478262,90.14300136207281,104.6414082598593,102.87701826705964,99.22047596299724,7.910668546936736,90.14300136207281,104.6414082598593,102.09298047003526,2.813616072146223
05_001_800,L=1.6um,161616,28,0.012642140468227427,90.1543252520484,104.59600469944986,102.87135416262703,99.20722803804176,7.88732473707186,90.1543252520484,104.59600469944986,101.77038126470953,2.5185650233547654
05_001_800,L=1.6um,161616,29,0.01311036789297659,90.165649142024,104.55060113904044,102.86569005819442,99.19398011308628,7.864019419474453,90.165649142024,104.55060113904044,101.44357038461538,2.2175779726600267
05_001_800,L=1.6um,161616,30,0.013578595317725754,90.1769730319996,104.505197578631,102.8600259537618,99.18073218813079,7.840752937379871,90.1769730319996,104.505197578631,101.11755869795871,1.9154205607487862
